Edition_ID,Venue_ID,Conference_Edition_Name,Year
20140dc0e794-53db-401d-bd8f-8da9165b2865,0dc0e794-53db-401d-bd8f-8da9165b2865,2014 International Conferences on Contemporary Computing and Informatics,2014
2014f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,2014 ACM Multimedia,2014
2013f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,2013 ACM Multimedia,2013
2012f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,2012 ACM Multimedia,2012
2011f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,2011 ACM Multimedia,2011
2010f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,2010 ACM Multimedia,2010
2023c1a3f23d-e3de-40a3-8d2d-187b921b61c8,c1a3f23d-e3de-40a3-8d2d-187b921b61c8,"2023 IEEE International Conference on Software Quality, Reliability and Security Companion",2023
2022c1a3f23d-e3de-40a3-8d2d-187b921b61c8,c1a3f23d-e3de-40a3-8d2d-187b921b61c8,"2022 IEEE International Conference on Software Quality, Reliability and Security Companion",2022
2021c1a3f23d-e3de-40a3-8d2d-187b921b61c8,c1a3f23d-e3de-40a3-8d2d-187b921b61c8,"2021 IEEE International Conference on Software Quality, Reliability and Security Companion",2021
2020c1a3f23d-e3de-40a3-8d2d-187b921b61c8,c1a3f23d-e3de-40a3-8d2d-187b921b61c8,"2020 IEEE International Conference on Software Quality, Reliability and Security Companion",2020
2019c1a3f23d-e3de-40a3-8d2d-187b921b61c8,c1a3f23d-e3de-40a3-8d2d-187b921b61c8,"2019 IEEE International Conference on Software Quality, Reliability and Security Companion",2019
202356001f1b-2484-49f2-8919-c3b70164f58e,56001f1b-2484-49f2-8919-c3b70164f58e,2023 Artificial Intelligence and Symbolic Computation,2023
202256001f1b-2484-49f2-8919-c3b70164f58e,56001f1b-2484-49f2-8919-c3b70164f58e,2022 Artificial Intelligence and Symbolic Computation,2022
202156001f1b-2484-49f2-8919-c3b70164f58e,56001f1b-2484-49f2-8919-c3b70164f58e,2021 Artificial Intelligence and Symbolic Computation,2021
202056001f1b-2484-49f2-8919-c3b70164f58e,56001f1b-2484-49f2-8919-c3b70164f58e,2020 Artificial Intelligence and Symbolic Computation,2020
201956001f1b-2484-49f2-8919-c3b70164f58e,56001f1b-2484-49f2-8919-c3b70164f58e,2019 Artificial Intelligence and Symbolic Computation,2019
201969951de1-74d3-4924-8e43-73f48a3d006a,69951de1-74d3-4924-8e43-73f48a3d006a,2019 IEEE Congress on Evolutionary Computation,2019
201869951de1-74d3-4924-8e43-73f48a3d006a,69951de1-74d3-4924-8e43-73f48a3d006a,2018 IEEE Congress on Evolutionary Computation,2018
201769951de1-74d3-4924-8e43-73f48a3d006a,69951de1-74d3-4924-8e43-73f48a3d006a,2017 IEEE Congress on Evolutionary Computation,2017
201669951de1-74d3-4924-8e43-73f48a3d006a,69951de1-74d3-4924-8e43-73f48a3d006a,2016 IEEE Congress on Evolutionary Computation,2016
201569951de1-74d3-4924-8e43-73f48a3d006a,69951de1-74d3-4924-8e43-73f48a3d006a,2015 IEEE Congress on Evolutionary Computation,2015
2024a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,2024 Information Hiding and Multimedia Security Workshop,2024
2023a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,2023 Information Hiding and Multimedia Security Workshop,2023
2022a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,2022 Information Hiding and Multimedia Security Workshop,2022
2021a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,2021 Information Hiding and Multimedia Security Workshop,2021
2020a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,2020 Information Hiding and Multimedia Security Workshop,2020
20245f087f3f-d96b-4da6-8049-604ac2349c44,5f087f3f-d96b-4da6-8049-604ac2349c44,2024 IEEE Aerospace Conference,2024
20235f087f3f-d96b-4da6-8049-604ac2349c44,5f087f3f-d96b-4da6-8049-604ac2349c44,2023 IEEE Aerospace Conference,2023
20225f087f3f-d96b-4da6-8049-604ac2349c44,5f087f3f-d96b-4da6-8049-604ac2349c44,2022 IEEE Aerospace Conference,2022
20215f087f3f-d96b-4da6-8049-604ac2349c44,5f087f3f-d96b-4da6-8049-604ac2349c44,2021 IEEE Aerospace Conference,2021
20205f087f3f-d96b-4da6-8049-604ac2349c44,5f087f3f-d96b-4da6-8049-604ac2349c44,2020 IEEE Aerospace Conference,2020
2015f80ba4a3-7aed-4021-b4d8-e4f50668847a,f80ba4a3-7aed-4021-b4d8-e4f50668847a,2015 IEEE International Joint Conference on Neural Network,2015
2022ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,2022 International Conference on Autonomic Computing and Self-Organizing Systems,2022
2021ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,2021 International Conference on Autonomic Computing and Self-Organizing Systems,2021
2020ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,2020 International Conference on Autonomic Computing and Self-Organizing Systems,2020
2019ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,2019 International Conference on Autonomic Computing and Self-Organizing Systems,2019
2018ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,2018 International Conference on Autonomic Computing and Self-Organizing Systems,2018
20205353d583-6f50-4967-ab34-74338b908b90,5353d583-6f50-4967-ab34-74338b908b90,2020 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,2020
20195353d583-6f50-4967-ab34-74338b908b90,5353d583-6f50-4967-ab34-74338b908b90,2019 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,2019
20185353d583-6f50-4967-ab34-74338b908b90,5353d583-6f50-4967-ab34-74338b908b90,2018 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,2018
20175353d583-6f50-4967-ab34-74338b908b90,5353d583-6f50-4967-ab34-74338b908b90,2017 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,2017
20165353d583-6f50-4967-ab34-74338b908b90,5353d583-6f50-4967-ab34-74338b908b90,2016 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,2016
2023d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,2023 International Conferences on Information Technologies and Electrical Engineering,2023
2022d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,2022 International Conferences on Information Technologies and Electrical Engineering,2022
2021d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,2021 International Conferences on Information Technologies and Electrical Engineering,2021
2020d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,2020 International Conferences on Information Technologies and Electrical Engineering,2020
2019d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,2019 International Conferences on Information Technologies and Electrical Engineering,2019
202460c45ccc-5528-42eb-85a9-7606a3d9b220,60c45ccc-5528-42eb-85a9-7606a3d9b220,2024 International Conference on Interaction Sciences,2024
202360c45ccc-5528-42eb-85a9-7606a3d9b220,60c45ccc-5528-42eb-85a9-7606a3d9b220,2023 International Conference on Interaction Sciences,2023
202260c45ccc-5528-42eb-85a9-7606a3d9b220,60c45ccc-5528-42eb-85a9-7606a3d9b220,2022 International Conference on Interaction Sciences,2022
202160c45ccc-5528-42eb-85a9-7606a3d9b220,60c45ccc-5528-42eb-85a9-7606a3d9b220,2021 International Conference on Interaction Sciences,2021
202060c45ccc-5528-42eb-85a9-7606a3d9b220,60c45ccc-5528-42eb-85a9-7606a3d9b220,2020 International Conference on Interaction Sciences,2020
2022ad34e82f-f936-47a5-9c78-c4453dff3f60,ad34e82f-f936-47a5-9c78-c4453dff3f60,"2022 International Conference on Trust, Security and Privacy in Computing and Communications",2022
2021ad34e82f-f936-47a5-9c78-c4453dff3f60,ad34e82f-f936-47a5-9c78-c4453dff3f60,"2021 International Conference on Trust, Security and Privacy in Computing and Communications",2021
2020ad34e82f-f936-47a5-9c78-c4453dff3f60,ad34e82f-f936-47a5-9c78-c4453dff3f60,"2020 International Conference on Trust, Security and Privacy in Computing and Communications",2020
2019ad34e82f-f936-47a5-9c78-c4453dff3f60,ad34e82f-f936-47a5-9c78-c4453dff3f60,"2019 International Conference on Trust, Security and Privacy in Computing and Communications",2019
2018ad34e82f-f936-47a5-9c78-c4453dff3f60,ad34e82f-f936-47a5-9c78-c4453dff3f60,"2018 International Conference on Trust, Security and Privacy in Computing and Communications",2018
202371b66afc-2aea-4b7b-89db-e557353969f6,71b66afc-2aea-4b7b-89db-e557353969f6,2023 International Conference on Computational Intelligence and Intelligent Systems,2023
202271b66afc-2aea-4b7b-89db-e557353969f6,71b66afc-2aea-4b7b-89db-e557353969f6,2022 International Conference on Computational Intelligence and Intelligent Systems,2022
202171b66afc-2aea-4b7b-89db-e557353969f6,71b66afc-2aea-4b7b-89db-e557353969f6,2021 International Conference on Computational Intelligence and Intelligent Systems,2021
202071b66afc-2aea-4b7b-89db-e557353969f6,71b66afc-2aea-4b7b-89db-e557353969f6,2020 International Conference on Computational Intelligence and Intelligent Systems,2020
201971b66afc-2aea-4b7b-89db-e557353969f6,71b66afc-2aea-4b7b-89db-e557353969f6,2019 International Conference on Computational Intelligence and Intelligent Systems,2019
2022c5aefac7-151e-446e-8249-167c5b765a38,c5aefac7-151e-446e-8249-167c5b765a38,2022 International Conference of Soft Computing and Pattern Recognition,2022
2021c5aefac7-151e-446e-8249-167c5b765a38,c5aefac7-151e-446e-8249-167c5b765a38,2021 International Conference of Soft Computing and Pattern Recognition,2021
2020c5aefac7-151e-446e-8249-167c5b765a38,c5aefac7-151e-446e-8249-167c5b765a38,2020 International Conference of Soft Computing and Pattern Recognition,2020
2019c5aefac7-151e-446e-8249-167c5b765a38,c5aefac7-151e-446e-8249-167c5b765a38,2019 International Conference of Soft Computing and Pattern Recognition,2019
2018c5aefac7-151e-446e-8249-167c5b765a38,c5aefac7-151e-446e-8249-167c5b765a38,2018 International Conference of Soft Computing and Pattern Recognition,2018
2014d7d7587f-a1e9-46a4-9db5-54c95787c6f1,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2014 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2014
2013d7d7587f-a1e9-46a4-9db5-54c95787c6f1,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2013 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2013
2012d7d7587f-a1e9-46a4-9db5-54c95787c6f1,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2012 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2012
2011d7d7587f-a1e9-46a4-9db5-54c95787c6f1,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2011
2010d7d7587f-a1e9-46a4-9db5-54c95787c6f1,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2010 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2010
20248562fda3-aff2-4814-afe8-640547715626,8562fda3-aff2-4814-afe8-640547715626,2024 International Workshop on the Design of Reliable Communication Networks,2024
20238562fda3-aff2-4814-afe8-640547715626,8562fda3-aff2-4814-afe8-640547715626,2023 International Workshop on the Design of Reliable Communication Networks,2023
20228562fda3-aff2-4814-afe8-640547715626,8562fda3-aff2-4814-afe8-640547715626,2022 International Workshop on the Design of Reliable Communication Networks,2022
20218562fda3-aff2-4814-afe8-640547715626,8562fda3-aff2-4814-afe8-640547715626,2021 International Workshop on the Design of Reliable Communication Networks,2021
20208562fda3-aff2-4814-afe8-640547715626,8562fda3-aff2-4814-afe8-640547715626,2020 International Workshop on the Design of Reliable Communication Networks,2020
2023f6752838-f268-4a1b-87e7-c5f30a36713c,f6752838-f268-4a1b-87e7-c5f30a36713c,2023 International Conference on Machine Learning and Applications,2023
2022f6752838-f268-4a1b-87e7-c5f30a36713c,f6752838-f268-4a1b-87e7-c5f30a36713c,2022 International Conference on Machine Learning and Applications,2022
2021f6752838-f268-4a1b-87e7-c5f30a36713c,f6752838-f268-4a1b-87e7-c5f30a36713c,2021 International Conference on Machine Learning and Applications,2021
2020f6752838-f268-4a1b-87e7-c5f30a36713c,f6752838-f268-4a1b-87e7-c5f30a36713c,2020 International Conference on Machine Learning and Applications,2020
2019f6752838-f268-4a1b-87e7-c5f30a36713c,f6752838-f268-4a1b-87e7-c5f30a36713c,2019 International Conference on Machine Learning and Applications,2019
2018a279296e-0f43-4cb6-9483-01b403529f3c,a279296e-0f43-4cb6-9483-01b403529f3c,2018 International Conference on Pervasive Computing Technologies for Healthcare,2018
2017a279296e-0f43-4cb6-9483-01b403529f3c,a279296e-0f43-4cb6-9483-01b403529f3c,2017 International Conference on Pervasive Computing Technologies for Healthcare,2017
2016a279296e-0f43-4cb6-9483-01b403529f3c,a279296e-0f43-4cb6-9483-01b403529f3c,2016 International Conference on Pervasive Computing Technologies for Healthcare,2016
2015a279296e-0f43-4cb6-9483-01b403529f3c,a279296e-0f43-4cb6-9483-01b403529f3c,2015 International Conference on Pervasive Computing Technologies for Healthcare,2015
2014a279296e-0f43-4cb6-9483-01b403529f3c,a279296e-0f43-4cb6-9483-01b403529f3c,2014 International Conference on Pervasive Computing Technologies for Healthcare,2014
20202cbf9479-e1fa-4c75-81f6-7103e18156ca,2cbf9479-e1fa-4c75-81f6-7103e18156ca,2020 Chinese Control and Decision Conference,2020
20192cbf9479-e1fa-4c75-81f6-7103e18156ca,2cbf9479-e1fa-4c75-81f6-7103e18156ca,2019 Chinese Control and Decision Conference,2019
20182cbf9479-e1fa-4c75-81f6-7103e18156ca,2cbf9479-e1fa-4c75-81f6-7103e18156ca,2018 Chinese Control and Decision Conference,2018
20172cbf9479-e1fa-4c75-81f6-7103e18156ca,2cbf9479-e1fa-4c75-81f6-7103e18156ca,2017 Chinese Control and Decision Conference,2017
20162cbf9479-e1fa-4c75-81f6-7103e18156ca,2cbf9479-e1fa-4c75-81f6-7103e18156ca,2016 Chinese Control and Decision Conference,2016
202272b1619c-55d6-4f98-9218-23cd8aa74091,72b1619c-55d6-4f98-9218-23cd8aa74091,"2022 IEEE Uttar Pradesh Section International Conference on Electrical, Computer and Electronics Engineering",2022
202172b1619c-55d6-4f98-9218-23cd8aa74091,72b1619c-55d6-4f98-9218-23cd8aa74091,"2021 IEEE Uttar Pradesh Section International Conference on Electrical, Computer and Electronics Engineering",2021
202072b1619c-55d6-4f98-9218-23cd8aa74091,72b1619c-55d6-4f98-9218-23cd8aa74091,"2020 IEEE Uttar Pradesh Section International Conference on Electrical, Computer and Electronics Engineering",2020
201972b1619c-55d6-4f98-9218-23cd8aa74091,72b1619c-55d6-4f98-9218-23cd8aa74091,"2019 IEEE Uttar Pradesh Section International Conference on Electrical, Computer and Electronics Engineering",2019
201872b1619c-55d6-4f98-9218-23cd8aa74091,72b1619c-55d6-4f98-9218-23cd8aa74091,"2018 IEEE Uttar Pradesh Section International Conference on Electrical, Computer and Electronics Engineering",2018
201847c47088-7640-441b-85ba-375fe8f5c3a4,47c47088-7640-441b-85ba-375fe8f5c3a4,2018 International Conference on Computing Communication and Networking Technologies,2018
201747c47088-7640-441b-85ba-375fe8f5c3a4,47c47088-7640-441b-85ba-375fe8f5c3a4,2017 International Conference on Computing Communication and Networking Technologies,2017
201647c47088-7640-441b-85ba-375fe8f5c3a4,47c47088-7640-441b-85ba-375fe8f5c3a4,2016 International Conference on Computing Communication and Networking Technologies,2016
2025d919571a-3e54-49a5-a4ab-2a62647ee280,d919571a-3e54-49a5-a4ab-2a62647ee280,"2025 International Conference on Image Processing, Applications and Systems",2025
2024d919571a-3e54-49a5-a4ab-2a62647ee280,d919571a-3e54-49a5-a4ab-2a62647ee280,"2024 International Conference on Image Processing, Applications and Systems",2024
2023d919571a-3e54-49a5-a4ab-2a62647ee280,d919571a-3e54-49a5-a4ab-2a62647ee280,"2023 International Conference on Image Processing, Applications and Systems",2023
2022d919571a-3e54-49a5-a4ab-2a62647ee280,d919571a-3e54-49a5-a4ab-2a62647ee280,"2022 International Conference on Image Processing, Applications and Systems",2022
2021d919571a-3e54-49a5-a4ab-2a62647ee280,d919571a-3e54-49a5-a4ab-2a62647ee280,"2021 International Conference on Image Processing, Applications and Systems",2021
20190b3ee9d9-f675-4051-87b1-08bf4319e8aa,0b3ee9d9-f675-4051-87b1-08bf4319e8aa,2019 International Conference on Software and Computer Applications,2019
20180b3ee9d9-f675-4051-87b1-08bf4319e8aa,0b3ee9d9-f675-4051-87b1-08bf4319e8aa,2018 International Conference on Software and Computer Applications,2018
20170b3ee9d9-f675-4051-87b1-08bf4319e8aa,0b3ee9d9-f675-4051-87b1-08bf4319e8aa,2017 International Conference on Software and Computer Applications,2017
20160b3ee9d9-f675-4051-87b1-08bf4319e8aa,0b3ee9d9-f675-4051-87b1-08bf4319e8aa,2016 International Conference on Software and Computer Applications,2016
20150b3ee9d9-f675-4051-87b1-08bf4319e8aa,0b3ee9d9-f675-4051-87b1-08bf4319e8aa,2015 International Conference on Software and Computer Applications,2015
2012f5af95d8-4140-4a0b-adf7-4f2b9d158df9,f5af95d8-4140-4a0b-adf7-4f2b9d158df9,2012 Annual SRII Global Conference,2012
2011f5af95d8-4140-4a0b-adf7-4f2b9d158df9,f5af95d8-4140-4a0b-adf7-4f2b9d158df9,2011 Annual SRII Global Conference,2011
2010f5af95d8-4140-4a0b-adf7-4f2b9d158df9,f5af95d8-4140-4a0b-adf7-4f2b9d158df9,2010 Annual SRII Global Conference,2010
2009f5af95d8-4140-4a0b-adf7-4f2b9d158df9,f5af95d8-4140-4a0b-adf7-4f2b9d158df9,2009 Annual SRII Global Conference,2009
2008f5af95d8-4140-4a0b-adf7-4f2b9d158df9,f5af95d8-4140-4a0b-adf7-4f2b9d158df9,2008 Annual SRII Global Conference,2008
2024d11025b6-9660-45df-b13a-555e3ff4ceca,d11025b6-9660-45df-b13a-555e3ff4ceca,2024 International Conference on Multimodal Interaction,2024
2023d11025b6-9660-45df-b13a-555e3ff4ceca,d11025b6-9660-45df-b13a-555e3ff4ceca,2023 International Conference on Multimodal Interaction,2023
2022d11025b6-9660-45df-b13a-555e3ff4ceca,d11025b6-9660-45df-b13a-555e3ff4ceca,2022 International Conference on Multimodal Interaction,2022
2021d11025b6-9660-45df-b13a-555e3ff4ceca,d11025b6-9660-45df-b13a-555e3ff4ceca,2021 International Conference on Multimodal Interaction,2021
2020d11025b6-9660-45df-b13a-555e3ff4ceca,d11025b6-9660-45df-b13a-555e3ff4ceca,2020 International Conference on Multimodal Interaction,2020
2020c1a741b4-d5a6-4f2f-8701-9191c4e3591d,c1a741b4-d5a6-4f2f-8701-9191c4e3591d,"2020 International Conference Bioscience, Biochemistry and Bioinformatics",2020
2019c1a741b4-d5a6-4f2f-8701-9191c4e3591d,c1a741b4-d5a6-4f2f-8701-9191c4e3591d,"2019 International Conference Bioscience, Biochemistry and Bioinformatics",2019
2018c1a741b4-d5a6-4f2f-8701-9191c4e3591d,c1a741b4-d5a6-4f2f-8701-9191c4e3591d,"2018 International Conference Bioscience, Biochemistry and Bioinformatics",2018
2017c1a741b4-d5a6-4f2f-8701-9191c4e3591d,c1a741b4-d5a6-4f2f-8701-9191c4e3591d,"2017 International Conference Bioscience, Biochemistry and Bioinformatics",2017
2016c1a741b4-d5a6-4f2f-8701-9191c4e3591d,c1a741b4-d5a6-4f2f-8701-9191c4e3591d,"2016 International Conference Bioscience, Biochemistry and Bioinformatics",2016
2013a88140cf-3ca8-46c2-b1f7-446f137cf336,a88140cf-3ca8-46c2-b1f7-446f137cf336,2013 Frontiers in Education Conference,2013
2012a88140cf-3ca8-46c2-b1f7-446f137cf336,a88140cf-3ca8-46c2-b1f7-446f137cf336,2012 Frontiers in Education Conference,2012
2011a88140cf-3ca8-46c2-b1f7-446f137cf336,a88140cf-3ca8-46c2-b1f7-446f137cf336,2011 Frontiers in Education Conference,2011
2010a88140cf-3ca8-46c2-b1f7-446f137cf336,a88140cf-3ca8-46c2-b1f7-446f137cf336,2010 Frontiers in Education Conference,2010
2009a88140cf-3ca8-46c2-b1f7-446f137cf336,a88140cf-3ca8-46c2-b1f7-446f137cf336,2009 Frontiers in Education Conference,2009
2020e574da12-4e4c-4b78-a203-ae3719c0c4f7,e574da12-4e4c-4b78-a203-ae3719c0c4f7,2020 Annual International Computer Software and Applications Conference,2020
2019e574da12-4e4c-4b78-a203-ae3719c0c4f7,e574da12-4e4c-4b78-a203-ae3719c0c4f7,2019 Annual International Computer Software and Applications Conference,2019
2018e574da12-4e4c-4b78-a203-ae3719c0c4f7,e574da12-4e4c-4b78-a203-ae3719c0c4f7,2018 Annual International Computer Software and Applications Conference,2018
2017e574da12-4e4c-4b78-a203-ae3719c0c4f7,e574da12-4e4c-4b78-a203-ae3719c0c4f7,2017 Annual International Computer Software and Applications Conference,2017
2016e574da12-4e4c-4b78-a203-ae3719c0c4f7,e574da12-4e4c-4b78-a203-ae3719c0c4f7,2016 Annual International Computer Software and Applications Conference,2016
2020044da3ee-0859-4414-b130-ace3e194e772,044da3ee-0859-4414-b130-ace3e194e772,2020 International Conference on Learning Analytics and Knowledge,2020
2019044da3ee-0859-4414-b130-ace3e194e772,044da3ee-0859-4414-b130-ace3e194e772,2019 International Conference on Learning Analytics and Knowledge,2019
2018044da3ee-0859-4414-b130-ace3e194e772,044da3ee-0859-4414-b130-ace3e194e772,2018 International Conference on Learning Analytics and Knowledge,2018
2017044da3ee-0859-4414-b130-ace3e194e772,044da3ee-0859-4414-b130-ace3e194e772,2017 International Conference on Learning Analytics and Knowledge,2017
2016044da3ee-0859-4414-b130-ace3e194e772,044da3ee-0859-4414-b130-ace3e194e772,2016 International Conference on Learning Analytics and Knowledge,2016
20167cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,7cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2016 Consumer Communications and Networking Conference,2016
20157cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,7cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2015 Consumer Communications and Networking Conference,2015
20147cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,7cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2014 Consumer Communications and Networking Conference,2014
20137cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,7cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2013 Consumer Communications and Networking Conference,2013
20127cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,7cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2012 Consumer Communications and Networking Conference,2012
20216bbd7892-a24b-48fc-b52d-c91cdb1bac13,6bbd7892-a24b-48fc-b52d-c91cdb1bac13,2021 International Conference on Computer Science and Artificial Intelligence,2021
20206bbd7892-a24b-48fc-b52d-c91cdb1bac13,6bbd7892-a24b-48fc-b52d-c91cdb1bac13,2020 International Conference on Computer Science and Artificial Intelligence,2020
20196bbd7892-a24b-48fc-b52d-c91cdb1bac13,6bbd7892-a24b-48fc-b52d-c91cdb1bac13,2019 International Conference on Computer Science and Artificial Intelligence,2019
20186bbd7892-a24b-48fc-b52d-c91cdb1bac13,6bbd7892-a24b-48fc-b52d-c91cdb1bac13,2018 International Conference on Computer Science and Artificial Intelligence,2018
20176bbd7892-a24b-48fc-b52d-c91cdb1bac13,6bbd7892-a24b-48fc-b52d-c91cdb1bac13,2017 International Conference on Computer Science and Artificial Intelligence,2017
2024f49c28f8-195e-44cd-94be-23a1664c0183,f49c28f8-195e-44cd-94be-23a1664c0183,2024 IEEE International Conference on Circuits and Systems for Communications,2024
2023f49c28f8-195e-44cd-94be-23a1664c0183,f49c28f8-195e-44cd-94be-23a1664c0183,2023 IEEE International Conference on Circuits and Systems for Communications,2023
2022f49c28f8-195e-44cd-94be-23a1664c0183,f49c28f8-195e-44cd-94be-23a1664c0183,2022 IEEE International Conference on Circuits and Systems for Communications,2022
2021f49c28f8-195e-44cd-94be-23a1664c0183,f49c28f8-195e-44cd-94be-23a1664c0183,2021 IEEE International Conference on Circuits and Systems for Communications,2021
2020f49c28f8-195e-44cd-94be-23a1664c0183,f49c28f8-195e-44cd-94be-23a1664c0183,2020 IEEE International Conference on Circuits and Systems for Communications,2020
2022589ed020-784b-47ac-884d-9c6ae29fd509,589ed020-784b-47ac-884d-9c6ae29fd509,2022 International Conference Intelligent Computing and Control Systems,2022
2021589ed020-784b-47ac-884d-9c6ae29fd509,589ed020-784b-47ac-884d-9c6ae29fd509,2021 International Conference Intelligent Computing and Control Systems,2021
2020589ed020-784b-47ac-884d-9c6ae29fd509,589ed020-784b-47ac-884d-9c6ae29fd509,2020 International Conference Intelligent Computing and Control Systems,2020
2019589ed020-784b-47ac-884d-9c6ae29fd509,589ed020-784b-47ac-884d-9c6ae29fd509,2019 International Conference Intelligent Computing and Control Systems,2019
2018589ed020-784b-47ac-884d-9c6ae29fd509,589ed020-784b-47ac-884d-9c6ae29fd509,2018 International Conference Intelligent Computing and Control Systems,2018
2023966ed49f-abb2-4051-a7e7-c966d9426b85,966ed49f-abb2-4051-a7e7-c966d9426b85,2023 International Conference on Network of the Future,2023
2022966ed49f-abb2-4051-a7e7-c966d9426b85,966ed49f-abb2-4051-a7e7-c966d9426b85,2022 International Conference on Network of the Future,2022
2021966ed49f-abb2-4051-a7e7-c966d9426b85,966ed49f-abb2-4051-a7e7-c966d9426b85,2021 International Conference on Network of the Future,2021
2020966ed49f-abb2-4051-a7e7-c966d9426b85,966ed49f-abb2-4051-a7e7-c966d9426b85,2020 International Conference on Network of the Future,2020
2019966ed49f-abb2-4051-a7e7-c966d9426b85,966ed49f-abb2-4051-a7e7-c966d9426b85,2019 International Conference on Network of the Future,2019
